Time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
11233	1188451	1262543	1213859	1204077	1246824	1286598	1260896	1113207	1261326	1176349	1044930	989092.7	1079276	1124836	1184806	1089328	1152195	1193833	1200130	1154948	1259965	1311949	1107936	1071659	1041515	1080223	1123967	1048313	1047518	1090376	1050289	1043023	1118798	1163844	1027780	954285	997093.4	1062865	1080135	1049480	1107509	1179663	1102136	1006287	1034893	1072686	982573.3	890617	975477.1	1072931	1096806	1079417	1071322	1090198	1073015	1046817	1039380	1055621	981247.1	917642.4	1076694	1154309	1205417	1099528	1148691	1168675	1104032	1084829	1045762	1119300	994436.1	953068.6	1110682	1244474	1324987	1236649	1234055	1251816	1165095	1141645	1116490	1168679	1083228	1023121	1115187	1237631	1270916	1170423	1267747	1223591	1159389	1175292	1163041	1250374	1111123	1099518	
11256	1183601	1256994	1217845	1203614	1253371	1284094	1264289	1109951	1263501	1169129	1051761	984575.6	1088155	1129678	1186596	1099432	1141176	1185307	1199100	1165238	1246303	1304198	1108025	1067972	1039685	1086629	1123468	1082147	1048113	1087238	1041984	1045317	1100261	1169701	1023602	958114.6	996092.3	1062735	1078225	1058208	1103791	1169272	1100230	999527.4	1035472	1075563	986153.3	893215.3	983531.6	1071338	1097412	1081933	1072023	1083647	1079714	1058773	1042498	1059850	976309.7	921133	1060230	1149797	1202492	1093992	1140221	1163305	1101698	1090817	1051027	1112481	990208.1	949911.4	1108579	1238585	1324609	1271119	1240024	1256055	1161174	1140962	1119124	1173250	1080812	1023173	1120279	1243531	1270142	1181420	1275812	1229326	1152181	1179976	1158299	1245827	1108914	1097291	
11275	1183762	1252972	1211443	1197012	1239452	1278049	1278215	1121777	1262999	1164800	1046536	987843	1086216	1131816	1184629	1094085	1133591	1183893	1198801	1157460	1258158	1309587	1103682	1069371	1044309	1087324	1126141	1087918	1042691	1084792	1042499	1048813	1100991	1166818	1018492	955786.3	993717.1	1064904	1085562	1048337	1097012	1164974	1097180	1007417	1028630	1067235	979872.3	892686.9	979327.7	1082216	1099121	1071370	1063402	1080710	1068391	1050422	1042080	1045801	974893.6	910728.9	1069592	1143919	1196540	1095109	1147896	1151433	1101157	1088241	1049169	1122368	985099.1	944776.4	1112943	1240289	1317926	1267493	1235755	1248834	1162583	1141569	1117726	1157850	1088665	1013223	1118857	1245543	1258983	1177871	1269485	1223775	1156301	1166351	1159302	1257223	1113273	1090169	
11295	1189217	1263785	1212145	1207698	1238278	1282320	1270965	1117628	1259551	1166951	1057506	991460.7	1082015	1127157	1177636	1089319	1139902	1184493	1196011	1160633	1258183	1296924	1097856	1059956	1046150	1083110	1118896	1090162	1037724	1086366	1047159	1039248	1100304	1172757	1028411	954231.4	1000238	1063087	1083898	1057901	1097739	1168769	1100218	1000606	1044407	1069515	975046.9	892107	982865.3	1069465	1100538	1062251	1069996	1086282	1069578	1052430	1034702	1060835	975346	912796.9	1060752	1146435	1203527	1102305	1135795	1151804	1109508	1083298	1048171	1113625	996024.6	948322.7	1104753	1243538	1312952	1263973	1245718	1248280	1164727	1138709	1110445	1164140	1093145	1012889	1125563	1236079	1262404	1179979	1281790	1236996	1155701	1176593	1158709	1247524	1113640	1094073	
11314	1190321	1257170	1216001	1206834	1234101	1284525	1276465	1107557	1249221	1170095	1055069	979150.9	1082382	1142476	1182393	1088170	1145267	1181601	1194942	1160357	1246840	1307277	1101211	1061226	1045897	1092526	1119228	1077928	1043234	1089588	1051912	1042588	1091158	1182026	1029060	953012.6	992010.6	1063906	1077517	1054220	1091830	1161278	1094798	1006214	1032773	1058764	982796.3	884130.3	976372.9	1065746	1106263	1072795	1066539	1082453	1070095	1055335	1036803	1058853	982602.4	907478.1	1067526	1150912	1190947	1096442	1130659	1157476	1103809	1091711	1048817	1117048	998897.6	955606.7	1108122	1247851	1305286	1260687	1246946	1248013	1167520	1140046	1110819	1161900	1090252	1016870	1120035	1238310	1258636	1198573	1294417	1249604	1156285	1171701	1151967	1246948	1116925	1105430	
11334	1191385	1254993	1209635	1193991	1233741	1278517	1279691	1110732	1254414	1174845	1061810	978270.9	1080014	1127797	1179356	1084276	1131475	1175901	1204974	1169044	1253628	1313122	1108266	1070194	1041195	1086012	1118107	1088408	1040654	1104188	1045819	1048949	1090516	1199183	1029248	947872	994563.6	1061503	1081609	1049200	1087289	1168072	1093621	996130.4	1029758	1067663	979232.9	890938.9	976290.9	1069601	1097791	1066362	1059790	1085828	1071461	1051456	1024829	1061421	981980	915120.4	1061827	1153486	1193681	1088834	1136581	1146555	1106393	1081599	1052655	1113631	990052.1	945348	1103999	1261044	1313304	1265019	1234067	1253736	1168020	1136041	1121381	1169421	1083866	1015310	1120770	1234527	1264533	1219227	1312571	1267804	1151625	1177353	1159812	1246587	1118159	1093212	
11355	1184770	1257573	1206935	1200474	1233197	1279997	1274443	1102418	1252961	1172596	1053592	985771.3	1083041	1136793	1182829	1082168	1125221	1174920	1193162	1166905	1246218	1313044	1104193	1061948	1041600	1090046	1122695	1081442	1039698	1131572	1043470	1036593	1095515	1198087	1028886	946022	987322.7	1057704	1082473	1043728	1087248	1160642	1092568	1003481	1029059	1062792	976598.3	885427.1	977621.1	1068881	1110648	1061045	1063012	1100351	1076254	1048104	1033618	1055503	975157	908450.4	1067274	1143400	1184957	1097786	1126677	1147053	1105722	1071611	1043363	1115161	993728.9	952451.1	1107769	1264546	1313882	1258912	1239215	1243442	1166283	1128969	1118568	1160335	1087224	1013866	1121350	1233300	1254556	1220247	1316706	1278435	1150694	1167341	1164201	1251334	1112149	1090420	
11375	1186970	1258151	1208219	1198334	1232047	1275276	1265438	1112551	1260780	1173305	1063175	981088.9	1089865	1134511	1179849	1085977	1122438	1172683	1199623	1166048	1250205	1306665	1100223	1060870	1056097	1081957	1114336	1082394	1034698	1126074	1036791	1051201	1101120	1197442	1025979	953646.1	997673.6	1055160	1082792	1050791	1081985	1157732	1091778	1000228	1032855	1057511	981785.9	885017.6	982472.6	1069570	1104127	1057966	1060203	1093168	1080887	1050896	1027916	1056290	984417.9	904040.6	1061504	1146442	1187645	1095528	1117318	1147888	1102655	1080850	1078256	1110823	986730.9	939272.6	1103458	1268778	1311091	1257235	1232847	1255662	1165232	1126787	1109535	1161656	1085289	1017213	1116581	1234588	1244872	1214432	1310816	1278803	1147584	1168532	1156191	1247352	1108970	1102613	
11395	1182591	1248963	1205181	1187529	1233656	1278174	1273020	1116099	1251699	1170642	1052973	975458	1086427	1132398	1175153	1075729	1118379	1173843	1187759	1166178	1247598	1310317	1109565	1063506	1050237	1088893	1117784	1073450	1041794	1122702	1045649	1044528	1096152	1193351	1023321	941185	990931.1	1058131	1102399	1054275	1077924	1153689	1086224	1003258	1038616	1050220	975120	880819.7	986546.1	1066524	1110316	1059064	1060638	1107772	1077546	1052971	1024944	1063579	978784.6	912013.9	1064305	1141936	1181682	1094218	1117731	1145626	1098089	1067507	1090263	1116365	997728.1	945662	1105973	1272837	1311814	1248904	1234998	1258588	1157970	1130868	1119435	1164772	1078885	1012667	1115239	1232115	1259958	1209154	1302155	1280272	1156548	1166497	1164167	1244092	1106846	1094015	
11415	1178960	1257343	1220095	1192910	1228524	1276271	1269648	1107381	1261389	1168726	1051855	984525.7	1082924	1125342	1177018	1084326	1113659	1170327	1184862	1166948	1256858	1308635	1095288	1064633	1043587	1083578	1110963	1069256	1037579	1120060	1044421	1044809	1090433	1185057	1025841	943952	988500.9	1054251	1104599	1069409	1079296	1152175	1078658	996081.9	1030894	1053235	974466.3	883667.9	990746.4	1067338	1107978	1058898	1057465	1119612	1068666	1055570	1021254	1056357	990905.3	912576.3	1049049	1138978	1186646	1096046	1117410	1141498	1101407	1069183	1079793	1115399	988260.1	938836.7	1106926	1281922	1312318	1248801	1235916	1258317	1161455	1137457	1108179	1163291	1088095	1013083	1115704	1227113	1248796	1208083	1304136	1270768	1151545	1159553	1161161	1251033	1107723	1095250	
11436	1183575	1249721	1209584	1193521	1232051	1290803	1262053	1108857	1247161	1165916	1056045	972477.3	1087238	1141701	1171624	1081913	1113769	1181109	1182766	1179145	1250028	1305059	1092505	1066771	1047123	1082078	1111267	1069550	1042821	1129536	1039552	1039712	1086504	1191484	1023107	943129.3	983624	1049348	1093800	1087983	1066903	1151946	1088827	992218	1028640	1050485	978054.6	882234.9	979027	1065478	1106917	1056427	1062006	1130724	1074762	1077513	1023433	1054198	987300.4	916226.6	1060617	1145985	1176686	1089167	1111159	1140376	1104146	1068307	1080106	1113472	995455.4	945311.4	1103891	1264023	1312594	1245491	1237681	1264879	1175368	1128682	1120119	1158234	1080202	1019463	1120286	1224982	1256351	1206183	1301749	1264296	1148793	1166265	1159622	1243757	1107239	1096001	
11456	1181331	1252957	1206592	1198007	1225688	1296177	1263344	1112972	1251363	1168368	1047255	977833.4	1079186	1144555	1165820	1071481	1111079	1165361	1179751	1172674	1248364	1310462	1102626	1060459	1039944	1087667	1114525	1072843	1036718	1123524	1042661	1036132	1096902	1184769	1028831	954261.1	992851.4	1048344	1098680	1090890	1081224	1160260	1074954	1003190	1027694	1050728	974675.3	879286.4	986806.7	1064343	1107542	1047248	1053365	1138368	1067452	1072323	1023895	1061857	999081.1	912487.4	1057535	1152626	1180130	1091613	1111665	1140752	1108745	1058795	1076295	1111170	989303.3	941217	1099461	1272693	1315416	1248417	1231842	1281364	1202062	1127693	1118624	1154167	1080971	1018333	1124647	1227826	1245644	1207216	1300889	1272730	1154187	1166929	1155523	1250570	1113037	1103787	
11476	1170856	1237412	1208090	1200799	1231729	1310351	1255822	1115459	1253422	1164383	1052659	982017	1086040	1145131	1158832	1086422	1110675	1176429	1175065	1185615	1253181	1315091	1105704	1067895	1046277	1085778	1110337	1063711	1038523	1122707	1045814	1037502	1095871	1189084	1024621	948148.1	979689	1047848	1098255	1078239	1077717	1160713	1073743	994584.3	1025655	1039463	972041.7	883953	987230.6	1058388	1104614	1046927	1057409	1139374	1072592	1075148	1021880	1051414	982781.1	911846.9	1045170	1142657	1183207	1092833	1109846	1141101	1100108	1061049	1083988	1112122	989557.7	945940.7	1105992	1274273	1322391	1240226	1268290	1295756	1202427	1134636	1103373	1164128	1076255	1011247	1125421	1226099	1241537	1205642	1287898	1273111	1152313	1170007	1161877	1247173	1108685	1094236	
11495	1168561	1246632	1213304	1219176	1220908	1329907	1262695	1115656	1256956	1160544	1046075	982431.1	1083275	1144087	1165304	1083114	1103356	1170927	1167124	1184095	1252771	1297943	1102165	1059703	1041972	1089093	1106163	1064552	1040169	1113183	1045377	1032811	1091091	1188342	1024738	949418.1	984686.4	1056979	1101670	1085873	1067447	1147891	1074930	1001440	1025026	1046482	972813.3	877119.4	994105	1064955	1091941	1043695	1060336	1134565	1074921	1076841	1014631	1055303	982717	907979.6	1053428	1138653	1174733	1101710	1107277	1142316	1102266	1050126	1079025	1101094	986946.7	942065.4	1107751	1275430	1320392	1234317	1278851	1301630	1204397	1138638	1111799	1150739	1073721	1022534	1123251	1226219	1245131	1197899	1293794	1260011	1157678	1166819	1160889	1246868	1109834	1096515	
11516	1167953	1242030	1221125	1231613	1235025	1323581	1253354	1108861	1251491	1159094	1037691	980427.7	1082401	1141566	1156383	1076242	1107567	1172452	1175958	1178987	1252021	1302322	1104022	1059739	1031967	1082138	1104673	1061642	1032129	1117317	1039334	1044686	1097398	1180089	1024504	945673.7	979265.1	1048782	1087974	1085057	1066831	1149517	1067583	997140	1028655	1045362	975340.1	879362.9	989593.1	1065830	1084471	1051979	1063890	1127128	1068240	1078695	1023752	1060326	979560.7	905885.3	1058664	1143565	1177261	1088866	1110862	1142254	1103917	1040940	1076572	1110335	989935	936039	1104800	1272458	1321249	1236228	1287088	1299346	1197902	1128785	1122670	1147700	1083873	1014752	1119313	1216192	1243517	1194207	1286265	1261998	1148010	1159217	1161667	1242092	1102770	1083928	
11536	1175570	1246847	1221059	1234956	1250537	1331473	1267912	1117314	1253162	1159621	1042334	980291.6	1078614	1148836	1155746	1086644	1111331	1179098	1167576	1172161	1249189	1301402	1099356	1064501	1033970	1085673	1096721	1059358	1044165	1112290	1052318	1040759	1087468	1177618	1019337	947802.4	972301.4	1047712	1093177	1075577	1073329	1155293	1072553	996795.6	1026623	1042264	975824	881725	1004175	1059520	1091847	1054364	1058613	1131364	1079822	1075958	1023571	1053838	984029.4	912264.6	1052425	1144301	1187844	1112409	1107902	1133619	1095532	1055153	1069170	1104161	984068.6	949910.7	1104227	1260030	1322486	1230543	1290522	1294526	1203515	1138378	1115987	1150842	1084450	1013950	1124220	1218925	1241862	1196746	1276509	1253137	1152488	1153746	1155560	1238492	1102758	1091335	
11556	1175865	1240553	1217581	1235311	1263354	1326561	1252902	1119122	1261555	1156577	1038593	979539.1	1089036	1144896	1161740	1100467	1109662	1167446	1163863	1173622	1256231	1299237	1092011	1062541	1033996	1075605	1100424	1054441	1077045	1110487	1064840	1044088	1090597	1173474	1016693	950131.7	977888.9	1040030	1087376	1079777	1078197	1157088	1064765	998617.4	1036540	1041613	973170.7	884078.4	984406.7	1068345	1094118	1046793	1072488	1119194	1101728	1070864	1020072	1059762	987467	910547.7	1050160	1146494	1180823	1137082	1102423	1137647	1103859	1056121	1069351	1103576	983480.4	940545.9	1106116	1255877	1340504	1234980	1278085	1288836	1208335	1125534	1105798	1157982	1075093	1003605	1118491	1218914	1230048	1193359	1284816	1240564	1153667	1155989	1158719	1243017	1108289	1088117	
11577	1171353	1235391	1218339	1239872	1265944	1319889	1255197	1109210	1248409	1162215	1036133	982460.6	1084089	1151868	1157167	1106593	1108064	1172576	1168333	1171271	1256096	1306063	1095230	1062593	1030730	1081230	1103097	1051220	1077177	1106721	1069722	1043694	1093416	1170817	1022897	951247.9	979039.6	1048491	1092091	1077410	1081128	1154524	1070853	995175.6	1043871	1043643	976926.1	880899.3	991451.4	1068131	1089295	1051422	1098068	1124743	1102025	1065278	1019285	1054867	986794.4	908473	1054476	1146543	1180717	1131077	1100841	1137393	1107265	1055277	1066186	1107792	987679.7	941332.1	1097570	1259805	1343042	1216110	1281776	1284535	1198181	1131033	1110059	1150325	1080538	1020817	1129497	1224788	1236137	1198517	1277349	1238934	1153336	1155283	1161112	1248229	1100066	1081691	
11597	1167642	1235001	1222341	1233546	1276550	1325553	1253476	1113221	1255059	1166680	1039852	982811.4	1097087	1147631	1153275	1112458	1108711	1167663	1168137	1173772	1246300	1303230	1096725	1066302	1024151	1081064	1105271	1054442	1085514	1097458	1076017	1038335	1084252	1171304	1025774	941431.6	970346.1	1055612	1089595	1066790	1079177	1151540	1069684	1002209	1050565	1050390	974786.1	877396.4	995800.4	1064501	1091859	1055755	1106030	1121713	1097712	1071331	1020186	1063132	985266.7	907557.6	1042272	1141527	1171418	1123757	1106465	1128435	1102496	1055395	1063813	1105553	990413.3	941380.4	1105893	1261289	1345793	1226894	1271453	1282274	1195009	1126142	1113046	1149357	1076800	1014554	1129237	1229864	1232665	1182355	1277401	1232931	1150134	1161809	1146135	1245886	1097237	1088923	
11617	1171481	1237941	1213364	1238810	1276850	1309867	1257995	1105853	1258563	1159876	1039751	974964.3	1089520	1150830	1153262	1117320	1103272	1180615	1164384	1164006	1245935	1299157	1098370	1060836	1030489	1079918	1095751	1039298	1075238	1101015	1082884	1033091	1098505	1167462	1029281	955263.3	980338.3	1052659	1086126	1064425	1081825	1147515	1068436	1009178	1050917	1039818	970537.7	875463.7	995194.6	1069347	1092872	1046153	1096207	1116502	1097232	1062455	1020794	1063471	984055.1	909523.1	1047485	1139206	1173476	1124870	1108118	1125957	1104636	1051864	1060824	1111979	980910.3	943469.7	1099776	1253566	1352806	1227124	1271238	1278285	1190984	1131338	1109947	1156167	1074729	1020466	1116974	1217670	1241794	1187699	1275580	1233364	1149294	1156871	1154906	1243547	1106320	1090067	
11637	1161101	1230975	1219718	1226037	1272338	1312926	1253147	1110937	1256708	1169601	1042717	983373.4	1091077	1147233	1163626	1116505	1104268	1202829	1170502	1166047	1264735	1311075	1100059	1064959	1028226	1086471	1091019	1050674	1073073	1094111	1072196	1035172	1098613	1166874	1019741	952020.9	976276	1042092	1091501	1059459	1089621	1158385	1067053	1022334	1060357	1040527	971908.6	891241.4	988829.7	1055650	1085341	1044491	1097998	1110737	1097037	1063301	1025546	1064340	974442.7	903850.6	1047004	1136887	1173847	1130694	1105266	1127905	1100067	1043374	1055859	1108732	984194	941353.6	1103489	1249594	1338046	1225401	1275994	1285074	1190496	1124055	1112554	1153966	1072067	1019896	1110853	1222368	1243691	1185955	1278803	1237240	1146171	1164061	1158182	1239981	1101758	1098245	
11657	1175094	1233877	1217331	1221598	1264914	1315154	1251475	1099592	1255921	1174614	1035696	980407.1	1092304	1143921	1156056	1113961	1102288	1202765	1157315	1157044	1276209	1300112	1104851	1069394	1020165	1084568	1097178	1048359	1072898	1096470	1067667	1045502	1097862	1164535	1017603	945855.1	975976.3	1046113	1092474	1064990	1077863	1164179	1074307	1018473	1057098	1040450	971880.7	882212.9	986339.1	1058177	1078776	1034634	1093967	1103570	1103473	1057477	1021166	1065821	976371.9	918566.7	1046604	1140282	1174852	1115371	1098643	1125531	1094340	1048943	1053103	1108460	989986.4	939574.4	1098293	1243037	1341571	1216260	1269943	1276567	1188189	1137709	1115646	1151227	1067105	1026160	1114719	1219784	1228161	1178479	1278392	1236116	1154409	1161484	1156842	1248499	1107402	1085101	
11677	1170555	1232315	1218291	1215536	1271400	1296507	1245137	1110741	1254450	1179694	1044010	976519.4	1091022	1139341	1151256	1111663	1109049	1202264	1168287	1162387	1286459	1303196	1127783	1060318	1022314	1077226	1094721	1049631	1070860	1085379	1076093	1068572	1088953	1152216	1024058	947512.1	979189.7	1049255	1088424	1050039	1081387	1183382	1071044	1031408	1058050	1038798	982478.1	877088.1	985256.3	1058286	1079710	1042077	1086575	1103443	1100059	1054963	1020647	1071268	980780.7	913747.1	1043116	1141656	1184669	1107943	1105159	1139349	1103212	1051000	1054105	1107329	988250.3	949777.1	1107571	1248008	1351711	1221339	1258627	1271428	1178703	1139920	1113904	1156154	1073251	1024360	1110512	1218474	1241769	1176355	1266941	1232989	1172071	1148204	1156216	1244357	1103935	1081220	
11697	1162796	1232343	1212702	1212728	1263478	1301122	1237785	1103574	1245641	1173984	1046238	975650.9	1088115	1136607	1153172	1107719	1096952	1200714	1158730	1152064	1285104	1305024	1136280	1063280	1022055	1079783	1093662	1039139	1074511	1102389	1069752	1066921	1099531	1161659	1024445	945590.1	972989.9	1044119	1083651	1052444	1093296	1186904	1069007	1031562	1051236	1039794	973057.9	873445.7	985937.9	1058257	1081892	1041547	1089336	1099786	1095562	1045907	1015622	1064968	984870.1	909411	1049373	1136866	1207060	1108459	1104015	1125298	1105534	1047804	1056027	1107481	981685.4	941972.9	1096914	1242665	1339149	1216651	1257046	1266264	1169940	1129368	1119611	1147286	1065029	1030290	1129436	1216824	1242018	1176735	1273376	1232382	1183805	1159946	1158103	1243456	1100772	1087248	
